" Select shipping method"," Select shipping method"
"<br/>Trace confirmation request:<br/>%s","<br/>Trace confirmation request:<br/>%s"
"Access Key","Access Key"
"Access Key ID","Access Key ID"
"Amazon Simple Pay","Amazon Simple Pay"
"Amazon Simple Pay notification error","Amazon Simple Pay notification error"
"Amazon Simple Pay service capture confirmation error: amount in the existing invoice doensn\'t match the amount in confirmation request.","Amazon Simple Pay service capture confirmation error: amount in the existing invoice doensn\'t match the amount in confirmation request."
"Amazon Simple Pay service capture confirmation error: confirmation request amount not equal to the amount of order.","Amazon Simple Pay service capture confirmation error: confirmation request amount not equal to the amount of order."
"Amazon Simple Pay service capture confirmation error: existing transaction ID doesn\'t match transaction ID in the confirmation request.","Amazon Simple Pay service capture confirmation error: existing transaction ID doesn\'t match transaction ID in the confirmation request."
"Amazon Simple Pay service capture confirmation. Invoice was captured automatically.","Amazon Simple Pay service capture confirmation. Invoice was captured automatically."
"Amazon Simple Pay service confirmation error: order currency does not match the currency of the IPN request","Amazon Simple Pay service confirmation error: order currency does not match the currency of the IPN request"
"Amazon Simple Pay service confirmation error: order specified in the IPN request can not be found","Amazon Simple Pay service confirmation error: order specified in the IPN request can not be found"
"Amazon Simple Pay service confirmation error: order states sequence violation","Amazon Simple Pay service confirmation error: order states sequence violation"
"Amazon Simple Pay service confirmation error: payment method in the order is not Amazon Simple Pay","Amazon Simple Pay service confirmation error: payment method in the order is not Amazon Simple Pay"
"Amazon Simple Pay service confirmed amount authorization.","Amazon Simple Pay service confirmed amount authorization."
"Amazon Simple Pay service confirmed cancelation.","Amazon Simple Pay service confirmed cancelation."
"Amazon Simple Pay service confirmed capture","Amazon Simple Pay service confirmed capture"
"Amazon Simple Pay service confirmed capture for invoice %s","Amazon Simple Pay service confirmed capture for invoice %s"
"Amazon Simple Pay service confirmed capture for invoice %s. Invoice automatically captured.","Amazon Simple Pay service confirmed capture for invoice %s. Invoice automatically captured."
"Amazon Simple Pay service confirmed capture initiation.","Amazon Simple Pay service confirmed capture initiation."
"Amazon Simple Pay service confirmed payment capture. Invoice %s was automatically created after confirmation.","Amazon Simple Pay service confirmed payment capture. Invoice %s was automatically created after confirmation."
"Amazon Simple Pay service confirmed payment capture. Invoice created automatically.","Amazon Simple Pay service confirmed payment capture. Invoice created automatically."
"Amazon Simple Pay service confirmed payment refund. Credit memo created automatically.","Amazon Simple Pay service confirmed payment refund. Credit memo created automatically."
"Amazon Simple Pay service confirmed payment refund. Creditmemo %s was automatically created after confirmation.","Amazon Simple Pay service confirmed payment refund. Creditmemo %s was automatically created after confirmation."
"Amazon Simple Pay service confirmed refund for creditmemo %s.","Amazon Simple Pay service confirmed refund for creditmemo %s."
"Amazon Simple Pay service confirmed refund.","Amazon Simple Pay service confirmed refund."
"Amazon Simple Pay service confirmed refund. Creditmemo processed automatically.","Amazon Simple Pay service confirmed refund. Creditmemo processed automatically."
"Amazon Simple Pay service confirmed refunded creditmemo %s. Creditmemo processed automatically.","Amazon Simple Pay service confirmed refunded creditmemo %s. Creditmemo processed automatically."
"Amazon Simple Pay service is not available. Payment was not processed.","Amazon Simple Pay service is not available. Payment was not processed."
"Amazon Simple Pay service payment confirmation failed","Amazon Simple Pay service payment confirmation failed"
"Amazon Simple Pay service refund confirmation error: amount in the existing creditmemo doensn\'t match the amount in confirmation request.","Amazon Simple Pay service refund confirmation error: amount in the existing creditmemo doensn\'t match the amount in confirmation request."
"Amazon Simple Pay service refund confirmation error: confirmation request amount doesn\'t match the order amount.","Amazon Simple Pay service refund confirmation error: confirmation request amount doesn\'t match the order amount."
"Amazon Simple Pay service refund confirmation error: transaction ID in the existing creditmemo doesn\'t match the transaction ID in the confirmation request.","Amazon Simple Pay service refund confirmation error: transaction ID in the existing creditmemo doesn\'t match the transaction ID in the confirmation request."
"Authorize Only","Authorize Only"
"Authorize and Capture","Authorize and Capture"
"Cancel Description","Cancel Description"
"Cancel Order Notification received from Checkout by Amazon service.","Cancel Order Notification received from Checkout by Amazon service."
"Checkout by Amazon","Checkout by Amazon"
"Continue Shopping","Continue Shopping"
"Customer canceled payment and successfully returned from Amazon Simple Pay site","Customer canceled payment and successfully returned from Amazon Simple Pay site"
"Customer successfully returned from Amazon Simple Pay site","Customer successfully returned from Amazon Simple Pay site"
"Customer was redirected to Amazon Simple Pay site","Customer was redirected to Amazon Simple Pay site"
"Debug","Debug"
"Debug Log","Debug Log"
"Email Sender","Email Sender"
"Enable","Enable"
"Error Log","Error Log"
"FPS Sandbox Service URI","FPS Sandbox Service URI"
"FPS Service URI","FPS Service URI"
"Immediate Return","Immediate Return"
"Invalid action code","Invalid action code"
"Invalid request","Invalid request"
"Invoice was created (online capture). Waiting for capture confirmation from Amazon Simple Pay service.","Invoice was created (online capture). Waiting for capture confirmation from Amazon Simple Pay service."
"Invoice was created with Checkout by Amazon.","Invoice was created with Checkout by Amazon."
"Invoice was not refunded. Amazon Simple Pay service error: [%s] %s","Invoice was not refunded. Amazon Simple Pay service error: [%s] %s"
"Item specified in callback request XML was not found in quote.","Item specified in callback request XML was not found in quote."
"Merchant ID","Merchant ID"
"Merchant Login","Merchant Login"
"Merchant Name","Merchant Name"
"Merchant Password","Merchant Password"
"Merchant Token","Merchant Token"
"Method Choice Checkout Message","Method Choice Checkout Message"
"New Order Notification received from Checkout by Amazon service.","New Order Notification received from Checkout by Amazon service."
"New Order Status","New Order Status"
"Notification Error Transactional Email","Notification Error Transactional Email"
"Order Ready To Ship Notification received form Checkout by Amazon service.","Order Ready To Ship Notification received form Checkout by Amazon service."
"Order was canceled with Checkout by Amazon.","Order was canceled with Checkout by Amazon."
"Order was not cancelled. Amazon Simple Pay service error: [%s] %s","Order was not cancelled. Amazon Simple Pay service error: [%s] %s"
"Order was not captured online. Authorization confirmation is required.","Order was not captured online. Authorization confirmation is required."
"Order was not captured. Amazon Simple Pay service error: [%s] %s","Order was not captured. Amazon Simple Pay service error: [%s] %s"
"Payment Action","Payment Action"
"Payment Description","Payment Description"
"Payment Sandbox Service URI","Payment Sandbox Service URI"
"Payment Service URI","Payment Service URI"
"Payment authorization cancelled with Amazon Simple Pay service.","Payment authorization cancelled with Amazon Simple Pay service."
"Payment refunded online with Amazon Simple Pay service. Creditmemo was created. Waiting for refund confirmation from Amazon Simple Pay service.","Payment refunded online with Amazon Simple Pay service. Creditmemo was created. Waiting for refund confirmation from Amazon Simple Pay service."
"Payment refunded online. Waiting for refund confirmation from Amazon Simple Pay service.","Payment refunded online. Waiting for refund confirmation from Amazon Simple Pay service."
"Payment was captured online with Amazon Simple Pay service. Invoice was created. Waiting for capture confirmation from payment service.","Payment was captured online with Amazon Simple Pay service. Invoice was created. Waiting for capture confirmation from payment service."
"Pending Amazon Simple Pay","Pending Amazon Simple Pay"
"Redirect Message","Redirect Message"
"Refund Description","Refund Description"
"Refund was created with Checkout by Amazon.","Refund was created with Checkout by Amazon."
"Report Email","Report Email"
"Report Error to Email","Report Error to Email"
"Request is not a valid IPN request","Request is not a valid IPN request"
"Request signed an incorrect or missing signature","Request signed an incorrect or missing signature"
"Response body is not valid FPS respons","Response body is not valid FPS respons"
"Sandbox","Sandbox"
"Secret Key","Secret Key"
"Secret Key ID","Secret Key ID"
"Shipment was created with Checkout by Amazon.","Shipment was created with Checkout by Amazon."
"Thank you for your purchase!","Thank you for your purchase!"
"Title","Title"
"Use Callback Api","Use Callback Api"
"You will be redirected to Checkout by Amazon in a few seconds.","You will be redirected to Checkout by Amazon in a few seconds."
"You will receive an order confirmation email with details of your order and a link to track its progress.","You will receive an order confirmation email with details of your order and a link to track its progress."
"You will receive an order confirmation email with details of your order and a link to track its progress.<br/>","You will receive an order confirmation email with details of your order and a link to track its progress.<br/>"
"Your billing address will be ignored and you will be redirected to Checkout by Amazon website.","Your billing address will be ignored and you will be redirected to Checkout by Amazon website."
"Your order has been received","Your order has been received"
